company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,ground_time_risk,ground_time_buffer,total_pax,lap_child_count,child_count,basic_economy_pax,stroller_count,load_factor,load_category,child_ratio,basic_econ_ratio,total_ssr_count,unique_pnr_with_ssr,ssr_per_pax,ssr_category,origin_bags,regular_transfer_bags,hot_transfer_bags,Checked,All_Transfers,total_bags,transfer_to_checked_ratio,hot_transfer_pct
UA,2099,2025-08-08,ORD,IAH,2025-08-08 09:46:00+00:00,2025-08-08 12:40:00+00:00,2025-08-08 09:47:00+00:00,2025-08-08 12:26:00+00:00,179,B737-900,Mainline,67,70,56,1.0,False,11,190,0,3,15,1,106.14525139664805,,0.015789473684210527,0.07894736842105263,141,136,0.7421052631578947,High SSR,77.0,67.0,0.0,77.0,67.0,144.0,0.8701298701298701,0.0
YX,3715,2025-08-09,ORD,ELP,2025-08-09 19:50:00+00:00,2025-08-09 22:23:00+00:00,2025-08-09 19:45:00+00:00,2025-08-09 22:08:00+00:00,76,ERJ-175,Express,55,47,34,-5.0,False,21,82,2,6,10,1,107.89473684210526,,0.07317073170731707,0.12195121951219512,3,3,0.036585365853658534,Low SSR,28.0,31.0,3.0,28.0,34.0,62.0,1.2142857142857142,8.823529411764707
G7,4563,2025-08-02,ORD,FSD,2025-08-02 12:45:00+00:00,2025-08-02 14:35:00+00:00,2025-08-02 12:49:00+00:00,2025-08-02 14:34:00+00:00,50,CRJ-550,Express,40,42,29,4.0,False,11,55,0,3,10,0,110.00000000000001,,0.05454545454545454,0.18181818181818182,27,24,0.4909090909090909,Low SSR,8.0,28.0,7.0,8.0,35.0,43.0,4.375,20.0
UA,708,2025-08-11,ORD,MCI,2025-08-11 08:51:00+00:00,2025-08-11 10:35:00+00:00,2025-08-11 08:44:00+00:00,2025-08-11 10:27:00+00:00,126,A319-100,Mainline,79,108,43,-7.0,False,36,128,0,1,3,1,101.58730158730158,,0.0078125,0.0234375,57,54,0.4453125,High SSR,22.0,31.0,9.0,22.0,40.0,62.0,1.8181818181818181,22.5
UA,1878,2025-08-07,ORD,SFO,2025-08-07 12:46:00+00:00,2025-08-07 15:33:00+00:00,2025-08-07 12:45:00+00:00,2025-08-07 15:28:00+00:00,200,A321-2NX,Mainline,991,930,70,-1.0,False,921,246,1,13,21,2,123.0,,0.052845528455284556,0.08536585365853659,74,72,0.3008130081300813,High SSR,80.0,17.0,14.0,80.0,31.0,111.0,0.3875,45.16129032258064
G7,4436,2025-08-01,ORD,SGF,2025-08-01 12:45:00+00:00,2025-08-01 14:31:00+00:00,2025-08-01 12:40:00+00:00,2025-08-01 14:04:00+00:00,50,CRJ-550,Express,65,102,29,-5.0,False,36,54,0,3,8,0,108.0,,0.05555555555555555,0.14814814814814814,23,21,0.42592592592592593,Low SSR,4.0,10.0,14.0,4.0,24.0,28.0,6.0,58.333333333333336
UA,2627,2025-08-03,ORD,MSP,2025-08-03 21:50:00+00:00,2025-08-03 23:28:00+00:00,2025-08-03 22:29:00+00:00,2025-08-04 00:01:00+00:00,179,B737-900,Mainline,1869,1880,56,39.0,False,1813,121,1,3,13,1,67.59776536312849,Medium (50-75%),0.024793388429752067,0.10743801652892562,68,61,0.5619834710743802,High SSR,24.0,51.0,1.0,24.0,52.0,76.0,2.1666666666666665,1.9230769230769231
G7,4554,2025-08-11,ORD,GRB,2025-08-11 14:00:00+00:00,2025-08-11 15:11:00+00:00,2025-08-11 13:57:00+00:00,2025-08-11 14:49:00+00:00,50,CRJ-550,Express,71,68,29,-3.0,False,42,46,1,0,1,0,92.0,Very High (>90%),0.0,0.021739130434782608,23,23,0.5,Low SSR,1.0,16.0,7.0,1.0,23.0,24.0,23.0,30.434782608695656
OO,5125,2025-08-08,ORD,CMX,2025-08-08 11:38:00+00:00,2025-08-08 14:18:00+00:00,2025-08-08 11:34:00+00:00,2025-08-08 13:52:00+00:00,50,CRJ-200,Express,43,50,29,-4.0,False,14,72,1,6,0,3,144.0,,0.08333333333333333,0.0,26,26,0.3611111111111111,Low SSR,29.0,17.0,0.0,29.0,17.0,46.0,0.5862068965517241,0.0
UA,2290,2025-08-09,ORD,DFW,2025-08-09 12:45:00+00:00,2025-08-09 15:22:00+00:00,2025-08-09 15:39:00+00:00,2025-08-09 17:54:00+00:00,166,B737-800,Mainline,-116,61,51,174.0,True,-167,156,1,10,19,1,93.97590361445783,Very High (>90%),0.0641025641025641,0.12179487179487179,52,50,0.3333333333333333,High SSR,61.0,40.0,10.0,61.0,50.0,111.0,0.819672131147541,20.0
G7,4613,2025-08-10,ORD,STL,2025-08-10 09:05:00+00:00,2025-08-10 10:40:00+00:00,2025-08-10 09:01:00+00:00,2025-08-10 10:30:00+00:00,50,CRJ-550,Express,60,92,29,-4.0,False,31,53,0,1,3,0,106.0,,0.018867924528301886,0.05660377358490566,13,12,0.24528301886792453,Low SSR,13.0,42.0,0.0,13.0,42.0,55.0,3.230769230769231,0.0
YX,3523,2025-08-14,ORD,RIC,2025-08-14 14:55:00+00:00,2025-08-14 18:16:00+00:00,2025-08-14 14:53:00+00:00,2025-08-14 17:58:00+00:00,76,ERJ-175,Express,47,65,34,-2.0,False,13,83,1,4,6,0,109.21052631578947,,0.04819277108433735,0.07228915662650602,33,33,0.39759036144578314,Low SSR,32.0,41.0,0.0,32.0,41.0,73.0,1.28125,0.0
OO,5836,2025-08-14,ORD,TYS,2025-08-14 10:35:00+00:00,2025-08-14 13:21:00+00:00,2025-08-14 10:31:00+00:00,2025-08-14 13:02:00+00:00,50,CRJ-550,Express,45,44,29,-4.0,False,16,47,2,0,1,0,94.0,Very High (>90%),0.0,0.02127659574468085,17,16,0.3617021276595745,Low SSR,25.0,3.0,2.0,25.0,5.0,30.0,0.2,40.0
OO,5603,2025-08-04,ORD,FNT,2025-08-04 20:08:00+00:00,2025-08-04 22:30:00+00:00,2025-08-04 21:13:00+00:00,2025-08-04 23:22:00+00:00,50,CRJ-200,Express,86,118,29,65.0,False,57,58,0,2,6,1,115.99999999999999,,0.034482758620689655,0.10344827586206896,67,61,1.1551724137931034,High SSR,15.0,27.0,0.0,15.0,27.0,42.0,1.8,0.0
UA,1269,2025-08-08,ORD,CLE,2025-08-08 18:00:00+00:00,2025-08-08 20:28:00+00:00,2025-08-08 18:03:00+00:00,2025-08-08 20:20:00+00:00,126,B737-700,Mainline,74,87,43,3.0,False,31,104,1,2,4,0,82.53968253968253,High (75-90%),0.019230769230769232,0.038461538461538464,118,113,1.1346153846153846,High SSR,14.0,29.0,20.0,14.0,49.0,63.0,3.5,40.816326530612244
UA,592,2025-08-07,ORD,JAC,2025-08-07 16:50:00+00:00,2025-08-07 19:05:00+00:00,2025-08-07 17:06:00+00:00,2025-08-07 19:19:00+00:00,126,B737-700,Mainline,65,54,43,16.0,False,22,136,0,3,11,0,107.93650793650794,,0.022058823529411766,0.08088235294117647,52,52,0.38235294117647056,High SSR,31.0,77.0,2.0,31.0,79.0,110.0,2.5483870967741935,2.5316455696202533
UA,1583,2025-08-07,ORD,BWI,2025-08-07 18:35:00+00:00,2025-08-07 21:42:00+00:00,2025-08-07 20:32:00+00:00,2025-08-07 23:29:00+00:00,179,B737-900,Mainline,133,197,119,117.0,False,14,192,1,6,15,2,107.26256983240224,,0.03125,0.078125,58,53,0.3020833333333333,High SSR,48.0,92.0,0.0,48.0,92.0,140.0,1.9166666666666667,0.0
YX,3668,2025-08-09,ORD,BUF,2025-08-09 07:15:00+00:00,2025-08-09 09:58:00+00:00,2025-08-09 07:15:00+00:00,2025-08-09 10:07:00+00:00,76,ERJ-175,Express,45,80,34,0.0,False,11,109,2,7,15,2,143.42105263157893,,0.06422018348623854,0.13761467889908258,10,10,0.09174311926605505,Low SSR,21.0,18.0,13.0,21.0,31.0,52.0,1.4761904761904763,41.935483870967744
OO,5427,2025-08-08,ORD,PIA,2025-08-08 09:05:00+00:00,2025-08-08 10:19:00+00:00,2025-08-08 09:01:00+00:00,2025-08-08 10:13:00+00:00,50,CRJ-200,Express,88,106,29,-4.0,False,59,53,0,1,7,0,106.0,,0.018867924528301886,0.1320754716981132,23,22,0.4339622641509434,Low SSR,13.0,37.0,1.0,13.0,38.0,51.0,2.923076923076923,2.631578947368421
UA,2038,2025-08-01,ORD,BUF,2025-08-01 07:15:00+00:00,2025-08-01 09:54:00+00:00,2025-08-01 07:07:00+00:00,2025-08-01 09:31:00+00:00,126,A319-100,Mainline,650,644,43,-8.0,False,607,144,0,6,16,1,114.28571428571428,,0.041666666666666664,0.1111111111111111,28,28,0.19444444444444445,Low SSR,17.0,55.0,2.0,17.0,57.0,74.0,3.3529411764705883,3.508771929824561
UA,1980,2025-08-04,ORD,LGA,2025-08-04 06:00:00+00:00,2025-08-04 09:11:00+00:00,2025-08-04 05:53:00+00:00,2025-08-04 08:50:00+00:00,166,B737-800,Mainline,531,531,51,-7.0,False,480,153,0,0,11,0,92.16867469879519,Very High (>90%),0.0,0.0718954248366013,25,23,0.16339869281045752,Low SSR,44.0,3.0,0.0,44.0,3.0,47.0,0.06818181818181818,0.0
UA,286,2025-08-04,ORD,CLE,2025-08-04 07:33:00+00:00,2025-08-04 09:59:00+00:00,2025-08-04 07:25:00+00:00,2025-08-04 09:32:00+00:00,179,B737-900,Mainline,713,627,119,-8.0,False,594,181,1,3,13,1,101.1173184357542,,0.016574585635359115,0.0718232044198895,51,49,0.281767955801105,High SSR,58.0,37.0,3.0,58.0,40.0,98.0,0.6896551724137931,7.5
UA,2177,2025-08-12,ORD,MSN,2025-08-12 14:00:00+00:00,2025-08-12 15:03:00+00:00,2025-08-12 14:35:00+00:00,2025-08-12 15:55:00+00:00,150,A320-200,Mainline,55,66,46,35.0,False,9,127,0,4,12,1,84.66666666666667,High (75-90%),0.031496062992125984,0.09448818897637795,30,30,0.23622047244094488,Low SSR,0.0,44.0,40.0,0.0,84.0,84.0,,47.61904761904761
UA,845,2025-08-11,ORD,GRU,2025-08-11 21:20:00+00:00,2025-08-12 09:30:00+00:00,2025-08-11 22:52:00+00:00,2025-08-12 11:29:00+00:00,318,B787-10,Mainline,300,443,155,92.0,False,145,351,1,18,0,3,110.37735849056605,,0.05128205128205128,0.0,212,204,0.603988603988604,High SSR,99.0,184.0,69.0,99.0,253.0,352.0,2.5555555555555554,27.27272727272727
UA,1815,2025-08-01,ORD,MSY,2025-08-01 10:50:00+00:00,2025-08-01 13:20:00+00:00,2025-08-01 10:40:00+00:00,2025-08-01 12:59:00+00:00,200,A321-2NX,Mainline,181,181,62,-10.0,False,119,181,0,8,25,1,90.5,Very High (>90%),0.04419889502762431,0.13812154696132597,45,44,0.24861878453038674,High SSR,44.0,28.0,7.0,44.0,35.0,79.0,0.7954545454545454,20.0
UA,1909,2025-08-14,ORD,TVC,2025-08-14 10:51:00+00:00,2025-08-14 13:06:00+00:00,2025-08-14 10:48:00+00:00,2025-08-14 13:14:00+00:00,179,B737-900,Mainline,68,54,56,-3.0,False,12,187,2,6,17,3,104.46927374301676,,0.03208556149732621,0.09090909090909091,55,54,0.29411764705882354,High SSR,37.0,64.0,9.0,37.0,73.0,110.0,1.972972972972973,12.32876712328767
OO,5821,2025-08-12,ORD,MKE,2025-08-12 08:54:00+00:00,2025-08-12 10:02:00+00:00,2025-08-12 10:50:00+00:00,2025-08-12 11:40:00+00:00,50,CRJ-200,Express,121,54,29,116.0,False,92,46,1,1,3,0,92.0,Very High (>90%),0.021739130434782608,0.06521739130434782,16,16,0.34782608695652173,Low SSR,17.0,31.0,1.0,17.0,32.0,49.0,1.8823529411764706,3.125
YX,3716,2025-08-07,ORD,CMH,2025-08-07 18:17:00+00:00,2025-08-07 20:54:00+00:00,2025-08-07 18:14:00+00:00,2025-08-07 20:49:00+00:00,76,ERJ-175,Express,47,66,34,-3.0,False,13,83,0,2,1,0,109.21052631578947,,0.024096385542168676,0.012048192771084338,28,25,0.3373493975903614,Low SSR,7.0,35.0,0.0,7.0,35.0,42.0,5.0,0.0
OO,5833,2025-08-08,ORD,DTW,2025-08-08 18:11:00+00:00,2025-08-08 20:45:00+00:00,2025-08-08 18:09:00+00:00,2025-08-08 20:47:00+00:00,76,ERJ-175,Express,61,73,34,-2.0,False,27,81,0,2,4,1,106.57894736842107,,0.024691358024691357,0.04938271604938271,27,27,0.3333333333333333,Low SSR,9.0,64.0,0.0,9.0,64.0,73.0,7.111111111111111,0.0
UA,1741,2025-08-06,ORD,JAC,2025-08-06 09:20:00+00:00,2025-08-06 11:35:00+00:00,2025-08-06 09:17:00+00:00,2025-08-06 11:51:00+00:00,126,B737-700,Mainline,105,122,43,-3.0,False,62,161,1,9,14,2,127.77777777777777,,0.055900621118012424,0.08695652173913043,47,44,0.2919254658385093,High SSR,19.0,39.0,29.0,19.0,68.0,87.0,3.5789473684210527,42.64705882352941
UA,2684,2025-08-12,ORD,FCA,2025-08-12 08:45:00+00:00,2025-08-12 11:36:00+00:00,2025-08-12 08:51:00+00:00,2025-08-12 11:24:00+00:00,179,B737-900,Mainline,71,108,56,6.0,False,15,172,2,6,29,0,96.08938547486034,Very High (>90%),0.03488372093023256,0.1686046511627907,70,64,0.4069767441860465,High SSR,19.0,36.0,53.0,19.0,89.0,108.0,4.684210526315789,59.55056179775281
UA,1297,2025-08-12,ORD,DFW,2025-08-12 08:45:00+00:00,2025-08-12 11:24:00+00:00,2025-08-12 09:16:00+00:00,2025-08-12 11:39:00+00:00,126,A319-100,Mainline,64,113,43,31.0,False,21,132,1,3,14,0,104.76190476190477,,0.022727272727272728,0.10606060606060606,85,81,0.6439393939393939,High SSR,30.0,17.0,17.0,30.0,34.0,64.0,1.1333333333333333,50.0
OO,5915,2025-08-11,ORD,LNK,2025-08-11 16:50:00+00:00,2025-08-11 18:45:00+00:00,2025-08-11 19:16:00+00:00,2025-08-11 21:06:00+00:00,50,CRJ-200,Express,45,32,29,146.0,False,16,44,0,0,5,0,88.0,High (75-90%),0.0,0.11363636363636363,33,31,0.75,Low SSR,28.0,34.0,3.0,28.0,37.0,65.0,1.3214285714285714,8.108108108108109
OO,5125,2025-08-02,ORD,CMX,2025-08-02 11:38:00+00:00,2025-08-02 14:18:00+00:00,2025-08-02 11:33:00+00:00,2025-08-02 13:54:00+00:00,50,CRJ-200,Express,2455,2438,29,-5.0,False,2426,50,0,1,1,0,100.0,Very High (>90%),0.02,0.02,26,26,0.52,Low SSR,23.0,18.0,2.0,23.0,20.0,43.0,0.8695652173913043,10.0
UA,2179,2025-08-10,ORD,SFO,2025-08-10 18:20:00+00:00,2025-08-10 21:09:00+00:00,2025-08-10 19:51:00+00:00,2025-08-10 22:20:00+00:00,234,B757-300,Mainline,76,66,66,91.0,False,10,265,0,10,10,1,113.24786324786325,,0.03773584905660377,0.03773584905660377,104,99,0.39245283018867927,High SSR,131.0,22.0,1.0,131.0,23.0,154.0,0.17557251908396945,4.3478260869565215
UA,1139,2025-08-15,ORD,DSM,2025-08-15 09:00:00+00:00,2025-08-15 10:29:00+00:00,2025-08-15 08:55:00+00:00,2025-08-15 10:09:00+00:00,150,A320-200,Mainline,78,73,46,-5.0,False,32,136,3,5,12,1,90.66666666666666,Very High (>90%),0.03676470588235294,0.08823529411764706,17,16,0.125,Low SSR,27.0,55.0,7.0,27.0,62.0,89.0,2.2962962962962963,11.29032258064516
UA,380,2025-08-09,ORD,JAX,2025-08-09 11:59:00+00:00,2025-08-09 15:33:00+00:00,2025-08-09 15:15:00+00:00,2025-08-09 18:41:00+00:00,179,B737-MAX9,Mainline,-163,69,56,196.0,True,-219,197,3,14,21,3,110.05586592178771,,0.07106598984771574,0.1065989847715736,69,65,0.350253807106599,High SSR,55.0,48.0,0.0,55.0,48.0,103.0,0.8727272727272727,0.0
UA,293,2025-08-01,ORD,LGA,2025-08-01 11:00:00+00:00,2025-08-01 14:20:00+00:00,2025-08-01 10:59:00+00:00,2025-08-01 13:56:00+00:00,166,B737-800,Mainline,65,57,60,-1.0,False,5,202,1,10,20,2,121.6867469879518,,0.04950495049504951,0.09900990099009901,42,40,0.2079207920792079,High SSR,64.0,12.0,0.0,64.0,12.0,76.0,0.1875,0.0
OO,5603,2025-08-02,ORD,FNT,2025-08-02 20:08:00+00:00,2025-08-02 22:30:00+00:00,2025-08-02 20:06:00+00:00,2025-08-02 22:22:00+00:00,50,CRJ-200,Express,101,73,29,-2.0,False,72,60,0,3,4,1,120.0,,0.05,0.06666666666666667,67,61,1.1166666666666667,High SSR,17.0,22.0,0.0,17.0,22.0,39.0,1.2941176470588236,0.0
UA,1842,2025-08-04,ORD,SAN,2025-08-04 20:20:00+00:00,2025-08-04 22:44:00+00:00,2025-08-04 20:19:00+00:00,2025-08-04 22:34:00+00:00,200,A321-2NX,Mainline,85,103,62,-1.0,False,23,222,0,7,36,1,111.00000000000001,,0.03153153153153153,0.16216216216216217,61,57,0.2747747747747748,High SSR,68.0,28.0,0.0,68.0,28.0,96.0,0.4117647058823529,0.0
G7,4380,2025-08-05,ORD,SYR,2025-08-05 07:05:00+00:00,2025-08-05 10:09:00+00:00,2025-08-05 06:58:00+00:00,2025-08-05 10:16:00+00:00,50,CRJ-550,Express,640,393,29,-7.0,False,611,53,0,3,0,0,106.0,,0.05660377358490566,0.0,10,9,0.18867924528301888,Low SSR,5.0,16.0,3.0,5.0,19.0,24.0,3.8,15.789473684210526
UA,1909,2025-08-03,ORD,TVC,2025-08-03 10:51:00+00:00,2025-08-03 13:06:00+00:00,2025-08-03 10:57:00+00:00,2025-08-03 12:59:00+00:00,179,B737-900,Mainline,30,50,56,6.0,True,-26,242,4,18,23,7,135.19553072625698,,0.0743801652892562,0.09504132231404959,55,54,0.22727272727272727,High SSR,25.0,74.0,22.0,25.0,96.0,121.0,3.84,22.916666666666664
UA,881,2025-08-06,ORD,HND,2025-08-06 12:50:00+00:00,2025-08-07 15:55:00+00:00,2025-08-06 12:41:00+00:00,2025-08-07 15:59:00+00:00,318,B787-10,Mainline,391,394,100,-9.0,False,291,352,4,14,0,1,110.69182389937107,,0.03977272727272727,0.0,93,91,0.26420454545454547,High SSR,80.0,219.0,36.0,80.0,255.0,335.0,3.1875,14.117647058823529
UA,2144,2025-08-06,ORD,YYZ,2025-08-06 13:01:00+00:00,2025-08-06 15:46:00+00:00,2025-08-06 13:12:00+00:00,2025-08-06 15:48:00+00:00,126,A319-100,Mainline,73,105,52,11.0,False,21,144,0,5,16,1,114.28571428571428,,0.034722222222222224,0.1111111111111111,53,49,0.3680555555555556,High SSR,66.0,19.0,2.0,66.0,21.0,87.0,0.3181818181818182,9.523809523809524
G7,4611,2025-08-11,ORD,MDT,2025-08-11 07:15:00+00:00,2025-08-11 10:14:00+00:00,2025-08-11 07:23:00+00:00,2025-08-11 10:10:00+00:00,50,CRJ-550,Express,45,27,29,8.0,False,16,43,0,0,3,0,86.0,High (75-90%),0.0,0.06976744186046512,10,10,0.23255813953488372,Low SSR,12.0,8.0,4.0,12.0,12.0,24.0,1.0,33.33333333333333
UA,972,2025-08-07,ORD,BRU,2025-08-07 17:55:00+00:00,2025-08-08 09:00:00+00:00,2025-08-07 18:24:00+00:00,2025-08-08 09:15:00+00:00,318,B787-10,Mainline,696,726,100,29.0,False,596,373,1,23,0,4,117.29559748427674,,0.06166219839142091,0.0,181,166,0.48525469168900803,High SSR,110.0,232.0,66.0,110.0,298.0,408.0,2.709090909090909,22.14765100671141
UA,2144,2025-08-12,ORD,YYZ,2025-08-12 13:01:00+00:00,2025-08-12 18:33:00+00:00,2025-08-12 13:23:00+00:00,2025-08-12 18:33:00+00:00,126,A319-100,Mainline,76,108,52,22.0,False,24,135,2,4,13,0,107.14285714285714,,0.02962962962962963,0.0962962962962963,53,49,0.3925925925925926,High SSR,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
UA,1525,2025-08-12,ORD,AUS,2025-08-12 13:40:00+00:00,2025-08-12 16:30:00+00:00,2025-08-12 13:45:00+00:00,2025-08-12 16:50:00+00:00,126,A319-100,Mainline,60,79,43,5.0,False,17,150,1,6,6,3,119.04761904761905,,0.04,0.04,75,73,0.5,High SSR,37.0,67.0,0.0,37.0,67.0,104.0,1.8108108108108107,0.0
UA,1224,2025-08-11,ORD,LAX,2025-08-11 06:10:00+00:00,2025-08-11 08:39:00+00:00,2025-08-11 06:06:00+00:00,2025-08-11 08:20:00+00:00,179,B737-900,Mainline,100,103,62,-4.0,False,38,196,0,6,35,2,109.4972067039106,,0.030612244897959183,0.17857142857142858,36,34,0.1836734693877551,Low SSR,87.0,2.0,0.0,87.0,2.0,89.0,0.022988505747126436,0.0
YX,3421,2025-08-04,ORD,ROC,2025-08-04 07:15:00+00:00,2025-08-04 10:17:00+00:00,2025-08-04 07:08:00+00:00,2025-08-04 10:02:00+00:00,76,ERJ-175,Express,841,829,70,-7.0,False,771,83,0,2,9,1,109.21052631578947,,0.024096385542168676,0.10843373493975904,18,17,0.21686746987951808,Low SSR,13.0,26.0,8.0,13.0,34.0,47.0,2.6153846153846154,23.52941176470588
OO,5375,2025-08-05,ORD,GRB,2025-08-05 08:50:00+00:00,2025-08-05 10:11:00+00:00,2025-08-05 08:44:00+00:00,2025-08-05 09:49:00+00:00,50,CRJ-200,Express,46,58,29,-6.0,False,17,57,1,2,7,0,113.99999999999999,,0.03508771929824561,0.12280701754385964,19,19,0.3333333333333333,Low SSR,16.0,32.0,6.0,16.0,38.0,54.0,2.375,15.789473684210526
G7,4600,2025-08-03,ORD,XNA,2025-08-03 15:43:00+00:00,2025-08-03 17:37:00+00:00,2025-08-03 15:40:00+00:00,2025-08-03 17:34:00+00:00,50,CRJ-550,Express,54,68,29,-3.0,False,25,62,0,4,5,1,124.0,,0.06451612903225806,0.08064516129032258,19,18,0.3064516129032258,Low SSR,11.0,21.0,1.0,11.0,22.0,33.0,2.0,4.545454545454546
UA,1989,2025-08-11,ORD,BOS,2025-08-11 18:20:00+00:00,2025-08-11 21:59:00+00:00,2025-08-11 19:11:00+00:00,2025-08-11 22:36:00+00:00,179,B737-900,Mainline,75,118,56,51.0,False,19,202,1,7,30,2,112.84916201117319,,0.034653465346534656,0.1485148514851485,46,41,0.22772277227722773,High SSR,74.0,44.0,0.0,74.0,44.0,118.0,0.5945945945945946,0.0
UA,1776,2025-08-06,ORD,PHL,2025-08-06 18:20:00+00:00,2025-08-06 21:35:00+00:00,2025-08-06 18:24:00+00:00,2025-08-06 23:35:00+00:00,166,B737-800,Mainline,76,94,51,4.0,False,25,160,1,3,7,1,96.3855421686747,Very High (>90%),0.01875,0.04375,41,37,0.25625,High SSR,21.0,39.0,0.0,21.0,39.0,60.0,1.8571428571428572,0.0
OO,5517,2025-08-12,ORD,PVD,2025-08-12 18:15:00+00:00,2025-08-12 21:54:00+00:00,2025-08-12 18:27:00+00:00,2025-08-12 22:50:00+00:00,76,ERJ-175,Express,87,69,34,12.0,False,53,44,0,1,1,0,57.89473684210527,Medium (50-75%),0.022727272727272728,0.022727272727272728,18,18,0.4090909090909091,Low SSR,6.0,25.0,0.0,6.0,25.0,31.0,4.166666666666667,0.0
OO,4739,2025-08-15,ORD,GRB,2025-08-15 15:35:00+00:00,2025-08-15 16:48:00+00:00,2025-08-15 17:22:00+00:00,2025-08-15 18:41:00+00:00,50,CRJ-200,Express,60,27,29,107.0,False,31,42,1,0,4,0,84.0,High (75-90%),0.0,0.09523809523809523,31,29,0.7380952380952381,Low SSR,14.0,17.0,8.0,14.0,25.0,39.0,1.7857142857142858,32.0
OO,5699,2025-08-07,ORD,SAV,2025-08-07 18:18:00+00:00,2025-08-07 21:50:00+00:00,2025-08-07 19:23:00+00:00,2025-08-07 22:53:00+00:00,76,ERJ-175,Express,80,108,70,65.0,False,10,84,1,2,6,0,110.5263157894737,,0.023809523809523808,0.07142857142857142,31,29,0.36904761904761907,Low SSR,30.0,26.0,0.0,30.0,26.0,56.0,0.8666666666666667,0.0
OO,5309,2025-08-04,ORD,FWA,2025-08-04 20:05:00+00:00,2025-08-04 22:21:00+00:00,2025-08-04 19:58:00+00:00,2025-08-04 22:12:00+00:00,50,CRJ-200,Express,82,46,29,-7.0,False,53,48,0,0,4,0,96.0,Very High (>90%),0.0,0.08333333333333333,23,23,0.4791666666666667,Low SSR,13.0,20.0,0.0,13.0,20.0,33.0,1.5384615384615385,0.0
UA,2133,2025-08-02,ORD,EWR,2025-08-02 15:40:00+00:00,2025-08-02 19:14:00+00:00,2025-08-02 17:41:00+00:00,2025-08-02 21:27:00+00:00,176,B757-200,Mainline,2990,3128,122,121.0,False,2868,235,0,15,15,3,133.52272727272728,,0.06382978723404255,0.06382978723404255,91,84,0.3872340425531915,High SSR,78.0,42.0,6.0,78.0,48.0,126.0,0.6153846153846154,12.5
YX,3523,2025-08-03,ORD,RIC,2025-08-03 15:17:00+00:00,2025-08-03 18:38:00+00:00,2025-08-03 15:40:00+00:00,2025-08-03 18:43:00+00:00,76,ERJ-175,Express,34,62,34,23.0,True,0,96,2,5,4,1,126.3157894736842,,0.052083333333333336,0.041666666666666664,33,33,0.34375,Low SSR,23.0,22.0,0.0,23.0,22.0,45.0,0.9565217391304348,0.0
YX,3536,2025-08-12,ORD,YUL,2025-08-12 07:15:00+00:00,2025-08-12 10:40:00+00:00,2025-08-12 07:08:00+00:00,2025-08-12 10:34:00+00:00,76,ERJ-175,Express,45,48,42,-7.0,False,3,48,0,2,5,0,63.1578947368421,Medium (50-75%),0.041666666666666664,0.10416666666666667,15,14,0.3125,Low SSR,6.0,19.0,0.0,6.0,19.0,25.0,3.1666666666666665,0.0
UA,359,2025-08-14,ORD,MEX,2025-08-14 09:16:00+00:00,2025-08-14 12:45:00+00:00,2025-08-14 09:12:00+00:00,2025-08-14 12:23:00+00:00,150,A320-200,Mainline,115,87,60,-4.0,False,55,148,0,4,29,0,98.66666666666667,Very High (>90%),0.02702702702702703,0.19594594594594594,139,130,0.9391891891891891,High SSR,87.0,13.0,0.0,87.0,13.0,100.0,0.14942528735632185,0.0
UA,481,2025-08-03,ORD,RNO,2025-08-03 19:52:00+00:00,2025-08-03 22:19:00+00:00,2025-08-03 19:55:00+00:00,2025-08-03 22:14:00+00:00,126,B737-700,Mainline,95,85,43,3.0,False,52,132,0,7,12,3,104.76190476190477,,0.05303030303030303,0.09090909090909091,54,53,0.4090909090909091,High SSR,50.0,40.0,8.0,50.0,48.0,98.0,0.96,16.666666666666664
OO,5314,2025-08-01,ORD,LNK,2025-08-01 19:40:00+00:00,2025-08-01 21:36:00+00:00,2025-08-01 23:43:00+00:00,2025-08-02 01:20:00+00:00,50,CRJ-550,Express,-40,44,29,243.0,True,-69,35,0,0,2,0,70.0,Medium (50-75%),0.0,0.05714285714285714,30,29,0.8571428571428571,Low SSR,8.0,9.0,11.0,8.0,20.0,28.0,2.5,55.00000000000001
OO,5026,2025-08-01,ORD,JST,2025-08-01 21:05:00+00:00,2025-08-01 23:55:00+00:00,2025-08-01 21:14:00+00:00,2025-08-01 23:48:00+00:00,50,CRJ-200,Express,142,106,29,9.0,False,113,33,0,2,2,0,66.0,Medium (50-75%),0.06060606060606061,0.06060606060606061,19,17,0.5757575757575758,Low SSR,10.0,5.0,7.0,10.0,12.0,22.0,1.2,58.333333333333336
