company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes
UA,293,2025-08-01,ORD,LGA,2025-08-01T11:00:00Z,2025-08-01T14:20:00Z,2025-08-01T10:59:00Z,2025-08-01T13:56:00Z,166,B737-800,Mainline,65,57,60
OO,5603,2025-08-02,ORD,FNT,2025-08-02T20:08:00Z,2025-08-02T22:30:00Z,2025-08-02T20:06:00Z,2025-08-02T22:22:00Z,50,CRJ-200,Express,101,73,29
UA,1842,2025-08-04,ORD,SAN,2025-08-04T20:20:00Z,2025-08-04T22:44:00Z,2025-08-04T20:19:00Z,2025-08-04T22:34:00Z,200,A321-2NX,Mainline,85,103,62
G7,4380,2025-08-05,ORD,SYR,2025-08-05T07:05:00Z,2025-08-05T10:09:00Z,2025-08-05T06:58:00Z,2025-08-05T10:16:00Z,50,CRJ-550,Express,640,393,29
UA,1909,2025-08-03,ORD,TVC,2025-08-03T10:51:00Z,2025-08-03T13:06:00Z,2025-08-03T10:57:00Z,2025-08-03T12:59:00Z,179,B737-900,Mainline,30,50,56
UA,881,2025-08-06,ORD,HND,2025-08-06T12:50:00Z,2025-08-07T15:55:00Z,2025-08-06T12:41:00Z,2025-08-07T15:59:00Z,318,B787-10,Mainline,391,394,100
UA,2144,2025-08-06,ORD,YYZ,2025-08-06T13:01:00Z,2025-08-06T15:46:00Z,2025-08-06T13:12:00Z,2025-08-06T15:48:00Z,126,A319-100,Mainline,73,105,52
G7,4611,2025-08-11,ORD,MDT,2025-08-11T07:15:00Z,2025-08-11T10:14:00Z,2025-08-11T07:23:00Z,2025-08-11T10:10:00Z,50,CRJ-550,Express,45,27,29
UA,972,2025-08-07,ORD,BRU,2025-08-07T17:55:00Z,2025-08-08T09:00:00Z,2025-08-07T18:24:00Z,2025-08-08T09:15:00Z,318,B787-10,Mainline,696,726,100
UA,2144,2025-08-12,ORD,YYZ,2025-08-12T13:01:00Z,2025-08-12T18:33:00Z,2025-08-12T13:23:00Z,2025-08-12T18:33:00Z,126,A319-100,Mainline,76,108,52
UA,1525,2025-08-12,ORD,AUS,2025-08-12T13:40:00Z,2025-08-12T16:30:00Z,2025-08-12T13:45:00Z,2025-08-12T16:50:00Z,126,A319-100,Mainline,60,79,43
UA,1224,2025-08-11,ORD,LAX,2025-08-11T06:10:00Z,2025-08-11T08:39:00Z,2025-08-11T06:06:00Z,2025-08-11T08:20:00Z,179,B737-900,Mainline,100,103,62
YX,3421,2025-08-04,ORD,ROC,2025-08-04T07:15:00Z,2025-08-04T10:17:00Z,2025-08-04T07:08:00Z,2025-08-04T10:02:00Z,76,ERJ-175,Express,841,829,70
OO,5375,2025-08-05,ORD,GRB,2025-08-05T08:50:00Z,2025-08-05T10:11:00Z,2025-08-05T08:44:00Z,2025-08-05T09:49:00Z,50,CRJ-200,Express,46,58,29
G7,4600,2025-08-03,ORD,XNA,2025-08-03T15:43:00Z,2025-08-03T17:37:00Z,2025-08-03T15:40:00Z,2025-08-03T17:34:00Z,50,CRJ-550,Express,54,68,29
UA,1989,2025-08-11,ORD,BOS,2025-08-11T18:20:00Z,2025-08-11T21:59:00Z,2025-08-11T19:11:00Z,2025-08-11T22:36:00Z,179,B737-900,Mainline,75,118,56
UA,1776,2025-08-06,ORD,PHL,2025-08-06T18:20:00Z,2025-08-06T21:35:00Z,2025-08-06T18:24:00Z,2025-08-06T23:35:00Z,166,B737-800,Mainline,76,94,51
OO,5517,2025-08-12,ORD,PVD,2025-08-12T18:15:00Z,2025-08-12T21:54:00Z,2025-08-12T18:27:00Z,2025-08-12T22:50:00Z,76,ERJ-175,Express,87,69,34
OO,4739,2025-08-15,ORD,GRB,2025-08-15T15:35:00Z,2025-08-15T16:48:00Z,2025-08-15T17:22:00Z,2025-08-15T18:41:00Z,50,CRJ-200,Express,60,27,29
OO,5699,2025-08-07,ORD,SAV,2025-08-07T18:18:00Z,2025-08-07T21:50:00Z,2025-08-07T19:23:00Z,2025-08-07T22:53:00Z,76,ERJ-175,Express,80,108,70
OO,5309,2025-08-04,ORD,FWA,2025-08-04T20:05:00Z,2025-08-04T22:21:00Z,2025-08-04T19:58:00Z,2025-08-04T22:12:00Z,50,CRJ-200,Express,82,46,29
UA,2133,2025-08-02,ORD,EWR,2025-08-02T15:40:00Z,2025-08-02T19:14:00Z,2025-08-02T17:41:00Z,2025-08-02T21:27:00Z,176,B757-200,Mainline,2990,3128,122
YX,3523,2025-08-03,ORD,RIC,2025-08-03T15:17:00Z,2025-08-03T18:38:00Z,2025-08-03T15:40:00Z,2025-08-03T18:43:00Z,76,ERJ-175,Express,34,62,34
YX,3536,2025-08-12,ORD,YUL,2025-08-12T07:15:00Z,2025-08-12T10:40:00Z,2025-08-12T07:08:00Z,2025-08-12T10:34:00Z,76,ERJ-175,Express,45,48,42
UA,359,2025-08-14,ORD,MEX,2025-08-14T09:16:00Z,2025-08-14T12:45:00Z,2025-08-14T09:12:00Z,2025-08-14T12:23:00Z,150,A320-200,Mainline,115,87,60
UA,481,2025-08-03,ORD,RNO,2025-08-03T19:52:00Z,2025-08-03T22:19:00Z,2025-08-03T19:55:00Z,2025-08-03T22:14:00Z,126,B737-700,Mainline,95,85,43
OO,5314,2025-08-01,ORD,LNK,2025-08-01T19:40:00Z,2025-08-01T21:36:00Z,2025-08-01T23:43:00Z,2025-08-02T01:20:00Z,50,CRJ-550,Express,-40,44,29
OO,5026,2025-08-01,ORD,JST,2025-08-01T21:05:00Z,2025-08-01T23:55:00Z,2025-08-01T21:14:00Z,2025-08-01T23:48:00Z,50,CRJ-200,Express,142,106,29
UA,1273,2025-08-04,ORD,SFO,2025-08-04T06:30:00Z,2025-08-04T09:09:00Z,2025-08-04T06:29:00Z,2025-08-04T08:51:00Z,234,B757-300,Mainline,331,316,66
UA,312,2025-08-12,ORD,CHS,2025-08-12T18:15:00Z,2025-08-12T21:33:00Z,2025-08-12T21:59:00Z,2025-08-13T01:09:00Z,150,A320-200,Mainline,70,264,46
UA,576,2025-08-11,ORD,LAX,2025-08-11T15:35:00Z,2025-08-11T18:06:00Z,2025-08-11T15:36:00Z,2025-08-11T17:49:00Z,200,A321-2NX,Mainline,72,94,62
UA,791,2025-08-11,ORD,DEN,2025-08-11T07:10:00Z,2025-08-11T08:58:00Z,2025-08-11T08:05:00Z,2025-08-11T09:25:00Z,200,A321-2NX,Mainline,55,110,68
UA,1168,2025-08-04,ORD,SFO,2025-08-04T15:54:00Z,2025-08-04T18:44:00Z,2025-08-04T15:51:00Z,2025-08-04T18:26:00Z,200,A321-2NX,Mainline,72,71,62
G7,4491,2025-08-08,ORD,CAE,2025-08-08T18:30:00Z,2025-08-08T21:45:00Z,2025-08-08T18:24:00Z,2025-08-08T21:23:00Z,50,CRJ-550,Express,80,68,29
UA,1996,2025-08-05,ORD,SJU,2025-08-05T08:49:00Z,2025-08-05T14:44:00Z,2025-08-05T08:41:00Z,2025-08-05T14:38:00Z,200,A321-2NX,Mainline,514,520,62
UA,786,2025-08-15,ORD,BTV,2025-08-15T11:17:00Z,2025-08-15T14:33:00Z,2025-08-15T11:08:00Z,2025-08-15T14:19:00Z,150,A320-200,Mainline,157,170,46
OO,5977,2025-08-03,ORD,ICT,2025-08-03T12:45:00Z,2025-08-03T14:48:00Z,2025-08-03T12:40:00Z,2025-08-03T14:44:00Z,76,ERJ-175,Express,47,70,34
OO,5646,2025-08-05,ORD,ATW,2025-08-05T13:59:00Z,2025-08-05T15:10:00Z,2025-08-05T13:53:00Z,2025-08-05T15:12:00Z,50,CRJ-200,Express,55,64,29
YX,3690,2025-08-04,ORD,IND,2025-08-04T15:40:00Z,2025-08-04T17:53:00Z,2025-08-04T15:49:00Z,2025-08-04T17:55:00Z,76,ERJ-175,Express,57,82,34
UA,2226,2025-08-06,ORD,CLE,2025-08-06T14:27:00Z,2025-08-06T16:54:00Z,2025-08-06T14:30:00Z,2025-08-06T16:58:00Z,179,B737-900,Mainline,73,80,56
OO,5398,2025-08-06,ORD,IND,2025-08-06T10:55:00Z,2025-08-06T13:07:00Z,2025-08-06T12:03:00Z,2025-08-06T14:08:00Z,76,ERJ-175,Express,-63,32,34
UA,1577,2025-08-03,ORD,SFO,2025-08-03T14:40:00Z,2025-08-03T17:26:00Z,2025-08-03T14:42:00Z,2025-08-03T17:54:00Z,234,B757-300,Mainline,80,77,66
YX,3700,2025-08-14,ORD,BNA,2025-08-14T07:25:00Z,2025-08-14T09:13:00Z,2025-08-14T07:16:00Z,2025-08-14T08:49:00Z,76,ERJ-175,Express,56,60,34
OO,5352,2025-08-15,ORD,CAK,2025-08-15T18:05:00Z,2025-08-15T20:49:00Z,2025-08-15T18:03:00Z,2025-08-15T20:38:00Z,50,CRJ-200,Express,65,49,29
UA,1878,2025-08-12,ORD,SFO,2025-08-12T12:46:00Z,2025-08-12T15:33:00Z,2025-08-12T12:36:00Z,2025-08-12T14:51:00Z,200,A321-2NX,Mainline,79,85,62
YX,3465,2025-08-11,ORD,GSP,2025-08-11T17:55:00Z,2025-08-11T21:00:00Z,2025-08-11T17:47:00Z,2025-08-11T20:56:00Z,76,ERJ-175,Express,59,85,34
G7,4445,2025-08-15,ORD,BHM,2025-08-15T10:55:00Z,2025-08-15T12:55:00Z,2025-08-15T10:57:00Z,2025-08-15T12:55:00Z,50,CRJ-550,Express,69,83,29
UA,1297,2025-08-03,ORD,DFW,2025-08-03T08:45:00Z,2025-08-03T11:24:00Z,2025-08-03T09:04:00Z,2025-08-03T11:36:00Z,126,A319-100,Mainline,58,59,43
G7,4554,2025-08-07,ORD,GRB,2025-08-07T14:00:00Z,2025-08-07T15:11:00Z,2025-08-07T14:00:00Z,2025-08-07T15:16:00Z,50,CRJ-550,Express,71,84,29
OO,5490,2025-08-03,ORD,YYZ,2025-08-03T07:04:00Z,2025-08-03T09:58:00Z,2025-08-03T07:01:00Z,2025-08-03T09:55:00Z,76,ERJ-175,Express,1146,1134,42
UA,1198,2025-08-07,ORD,CUN,2025-08-07T09:21:00Z,2025-08-07T13:14:00Z,2025-08-07T10:03:00Z,2025-08-07T13:32:00Z,179,B737-900,Mainline,85,124,70
UA,1584,2025-08-04,ORD,LAX,2025-08-04T10:50:00Z,2025-08-04T13:23:00Z,2025-08-04T10:42:00Z,2025-08-04T13:05:00Z,200,A321-2NX,Mainline,1028,1015,62
G7,4463,2025-08-06,ORD,ABE,2025-08-06T18:35:00Z,2025-08-06T21:55:00Z,2025-08-06T18:37:00Z,2025-08-06T21:27:00Z,50,CRJ-550,Express,94,96,29
G7,4188,2025-08-14,ORD,GSO,2025-08-14T18:10:00Z,2025-08-14T21:17:00Z,2025-08-14T19:57:00Z,2025-08-14T22:40:00Z,50,CRJ-550,Express,-25,56,29
UA,2378,2025-08-06,ORD,LAX,2025-08-06T21:42:00Z,2025-08-07T00:15:00Z,2025-08-06T23:59:00Z,2025-08-07T02:22:00Z,200,A321-2NX,Mainline,82,175,62
YX,3668,2025-08-14,ORD,IND,2025-08-14T08:45:00Z,2025-08-14T11:04:00Z,2025-08-14T08:59:00Z,2025-08-14T11:04:00Z,76,ERJ-175,Express,68,81,34
OO,4780,2025-08-07,ORD,CAK,2025-08-07T11:00:00Z,2025-08-07T13:34:00Z,2025-08-07T11:05:00Z,2025-08-07T13:26:00Z,50,CRJ-550,Express,66,73,29
OO,5568,2025-08-05,ORD,MLI,2025-08-05T09:07:00Z,2025-08-05T10:22:00Z,2025-08-05T08:59:00Z,2025-08-05T10:11:00Z,50,CRJ-200,Express,62,60,29
YX,3635,2025-08-15,ORD,MSN,2025-08-15T19:35:00Z,2025-08-15T20:48:00Z,2025-08-15T19:39:00Z,2025-08-15T20:43:00Z,76,ERJ-175,Express,45,79,34
OO,5643,2025-08-09,ORD,CAK,2025-08-09T21:10:00Z,2025-08-09T23:46:00Z,2025-08-09T22:58:00Z,2025-08-10T01:16:00Z,76,ERJ-175,Express,45,136,34
OO,5234,2025-08-02,ORD,MKE,2025-08-02T10:35:00Z,2025-08-02T11:35:00Z,2025-08-02T10:30:00Z,2025-08-02T11:19:00Z,50,CRJ-550,Express,45,45,29
UA,356,2025-08-08,ORD,ATL,2025-08-08T14:30:00Z,2025-08-08T17:39:00Z,2025-08-08T14:27:00Z,2025-08-08T17:43:00Z,126,B737-700,Mainline,94,99,43
YX,3638,2025-08-12,ORD,CHS,2025-08-12T10:35:00Z,2025-08-12T14:02:00Z,2025-08-12T10:29:00Z,2025-08-12T13:44:00Z,76,ERJ-175,Express,72,93,34
OO,5534,2025-08-02,ORD,OMA,2025-08-02T16:00:00Z,2025-08-02T17:43:00Z,2025-08-02T15:58:00Z,2025-08-02T17:39:00Z,76,ERJ-175,Express,68,80,34
OO,5731,2025-08-05,ORD,STL,2025-08-05T11:01:00Z,2025-08-05T12:27:00Z,2025-08-05T10:56:00Z,2025-08-05T12:27:00Z,76,ERJ-175,Express,86,107,34
OO,5668,2025-08-03,ORD,MKE,2025-08-03T14:09:00Z,2025-08-03T15:10:00Z,2025-08-03T14:21:00Z,2025-08-03T15:18:00Z,50,CRJ-550,Express,40,36,29
UA,1146,2025-08-10,ORD,MBJ,2025-08-10T08:42:00Z,2025-08-10T12:49:00Z,2025-08-10T08:34:00Z,2025-08-10T12:36:00Z,166,B737-800,Mainline,57,57,65
OO,5637,2025-08-09,ORD,GRB,2025-08-09T18:05:00Z,2025-08-09T19:18:00Z,2025-08-09T18:00:00Z,2025-08-09T19:44:00Z,70,ERJ-175,Express,55,59,34
YX,3536,2025-08-10,ORD,YUL,2025-08-10T07:15:00Z,2025-08-10T10:40:00Z,2025-08-10T07:23:00Z,2025-08-10T10:51:00Z,76,ERJ-175,Express,45,82,42
UA,2092,2025-08-02,ORD,LGA,2025-08-02T08:00:00Z,2025-08-02T11:18:00Z,2025-08-02T07:55:00Z,2025-08-02T10:54:00Z,166,B737-MAX8,Mainline,132,95,57
UA,356,2025-08-11,ORD,ATL,2025-08-11T14:30:00Z,2025-08-11T17:39:00Z,2025-08-11T14:30:00Z,2025-08-11T17:33:00Z,126,B737-700,Mainline,94,70,43
UA,622,2025-08-11,ORD,DEN,2025-08-11T13:04:00Z,2025-08-11T14:46:00Z,2025-08-11T13:12:00Z,2025-08-11T14:36:00Z,364,B777-2HD,Mainline,99,87,87
UA,944,2025-08-05,ORD,FRA,2025-08-05T15:10:00Z,2025-08-06T06:30:00Z,2025-08-05T15:07:00Z,2025-08-06T06:06:00Z,318,B787-10,Mainline,1370,1346,155
UA,291,2025-08-15,ORD,BDL,2025-08-15T18:15:00Z,2025-08-15T21:36:00Z,2025-08-15T18:25:00Z,2025-08-15T21:43:00Z,150,A320-200,Mainline,65,60,46
OO,5868,2025-08-15,ORD,YWG,2025-08-15T19:58:00Z,2025-08-15T22:33:00Z,2025-08-15T19:56:00Z,2025-08-15T22:22:00Z,76,ERJ-175,Express,83,78,42
OO,5448,2025-08-04,ORD,FWA,2025-08-04T14:00:00Z,2025-08-04T16:12:00Z,2025-08-04T14:02:00Z,2025-08-04T16:10:00Z,50,CRJ-200,Express,132,137,29
OO,5557,2025-08-03,ORD,OKC,2025-08-03T09:15:00Z,2025-08-03T11:54:00Z,2025-08-03T09:11:00Z,2025-08-03T11:48:00Z,70,ERJ-175,Express,96,102,34
OO,5795,2025-08-05,ORD,TUL,2025-08-05T09:00:00Z,2025-08-05T11:12:00Z,2025-08-05T08:52:00Z,2025-08-05T11:05:00Z,76,ERJ-175,Express,55,58,34
UA,445,2025-08-05,ORD,ANC,2025-08-05T15:50:00Z,2025-08-05T19:35:00Z,2025-08-05T15:48:00Z,2025-08-05T19:25:00Z,179,B737-MAX9,Mainline,68,89,56
YX,3667,2025-08-02,ORD,GSP,2025-08-02T13:55:00Z,2025-08-02T16:54:00Z,2025-08-02T13:59:00Z,2025-08-02T16:44:00Z,76,ERJ-175,Express,110,132,34
UA,587,2025-08-06,ORD,YUL,2025-08-06T14:07:00Z,2025-08-06T17:26:00Z,2025-08-06T14:07:00Z,2025-08-06T17:12:00Z,166,B737-MAX8,Mainline,76,103,65
UA,1178,2025-08-01,ORD,ORF,2025-08-01T18:22:00Z,2025-08-01T21:40:00Z,2025-08-01T18:26:00Z,2025-08-01T22:00:00Z,179,B737-900,Mainline,120,144,119
OO,4778,2025-08-01,ORD,FAR,2025-08-01T08:45:00Z,2025-08-01T10:57:00Z,2025-08-01T10:57:00Z,2025-08-01T12:55:00Z,50,CRJ-200,Express,-130,33,29
OO,5289,2025-08-13,ORD,CRW,2025-08-13T10:35:00Z,2025-08-13T13:16:00Z,2025-08-13T13:47:00Z,2025-08-13T16:48:00Z,50,CRJ-550,Express,238,38,29
UA,1741,2025-08-07,ORD,JAC,2025-08-07T09:20:00Z,2025-08-07T11:35:00Z,2025-08-07T09:17:00Z,2025-08-07T11:22:00Z,126,B737-700,Mainline,784,592,43
G7,4542,2025-08-11,ORD,LIT,2025-08-11T20:05:00Z,2025-08-11T22:16:00Z,2025-08-11T21:24:00Z,2025-08-11T23:35:00Z,50,CRJ-550,Express,70,67,29
OO,5383,2025-08-12,ORD,TVC,2025-08-12T13:55:00Z,2025-08-12T16:12:00Z,2025-08-12T14:07:00Z,2025-08-12T16:21:00Z,50,CRJ-550,Express,40,33,29
OO,5269,2025-08-10,ORD,PIA,2025-08-10T13:55:00Z,2025-08-10T15:03:00Z,2025-08-10T19:01:00Z,2025-08-10T20:18:00Z,50,CRJ-200,Express,110,40,29
UA,1215,2025-08-15,ORD,ANC,2025-08-15T09:25:00Z,2025-08-15T13:17:00Z,2025-08-15T09:20:00Z,2025-08-15T12:52:00Z,166,B737-MAX8,Mainline,81,89,51
OO,4789,2025-08-08,ORD,FAR,2025-08-08T20:00:00Z,2025-08-08T22:12:00Z,2025-08-08T21:06:00Z,2025-08-08T22:59:00Z,70,ERJ-175,Express,-13,32,34
OO,5608,2025-08-15,ORD,GRB,2025-08-15T11:10:00Z,2025-08-15T12:23:00Z,2025-08-15T11:00:00Z,2025-08-15T12:11:00Z,50,CRJ-200,Express,98,61,29
OO,5601,2025-08-15,ORD,FNT,2025-08-15T13:55:00Z,2025-08-15T16:11:00Z,2025-08-15T13:52:00Z,2025-08-15T16:40:00Z,50,CRJ-200,Express,110,117,29
OO,4791,2025-08-15,ORD,SBN,2025-08-15T10:35:00Z,2025-08-15T12:33:00Z,2025-08-15T10:32:00Z,2025-08-15T12:27:00Z,50,CRJ-550,Express,41,41,29
YX,3663,2025-08-08,ORD,BGR,2025-08-08T18:10:00Z,2025-08-08T21:59:00Z,2025-08-08T18:12:00Z,2025-08-08T21:52:00Z,76,ERJ-175,Express,74,103,34
OO,5470,2025-08-09,ORD,GEG,2025-08-09T08:40:00Z,2025-08-09T10:56:00Z,2025-08-09T08:36:00Z,2025-08-09T10:29:00Z,76,ERJ-175,Express,43,70,34
YX,3520,2025-08-03,ORD,CVG,2025-08-03T21:12:00Z,2025-08-03T23:42:00Z,2025-08-03T21:26:00Z,2025-08-03T23:36:00Z,70,ERJ-170,Express,47,62,34
UA,2661,2025-08-08,ORD,LGA,2025-08-08T10:00:00Z,2025-08-08T13:18:00Z,2025-08-08T10:21:00Z,2025-08-08T13:23:00Z,166,B737-800,Mainline,21,58,51
OO,5493,2025-08-02,ORD,ATW,2025-08-02T11:05:00Z,2025-08-02T12:18:00Z,2025-08-02T11:13:00Z,2025-08-02T12:19:00Z,50,CRJ-200,Express,70,70,29
UA,2627,2025-08-01,ORD,MSP,2025-08-01T21:50:00Z,2025-08-01T23:28:00Z,2025-08-01T21:46:00Z,2025-08-01T23:08:00Z,179,B737-900,Mainline,85,85,56
UA,2005,2025-08-15,ORD,TYS,2025-08-15T19:52:00Z,2025-08-15T22:37:00Z,2025-08-15T20:59:00Z,2025-08-15T23:40:00Z,150,A320-200,Mainline,57,81,46
G7,4406,2025-08-15,ORD,TVC,2025-08-15T09:25:00Z,2025-08-15T11:54:00Z,2025-08-15T09:49:00Z,2025-08-15T12:00:00Z,50,CRJ-550,Express,-27,25,29
UA,769,2025-08-08,ORD,BCN,2025-08-08T21:35:00Z,2025-08-09T13:15:00Z,2025-08-08T22:01:00Z,2025-08-09T13:36:00Z,243,B787-8,Mainline,455,496,150
UA,2011,2025-08-01,ORD,YVR,2025-08-01T08:48:00Z,2025-08-01T11:33:00Z,2025-08-01T09:24:00Z,2025-08-01T11:33:00Z,150,A320-200,Mainline,8,55,60
UA,2329,2025-08-10,ORD,DTW,2025-08-10T14:50:00Z,2025-08-10T17:18:00Z,2025-08-10T15:50:00Z,2025-08-10T18:10:00Z,126,B737-700,Mainline,132,62,43
UA,2182,2025-08-07,ORD,PHL,2025-08-07T11:20:00Z,2025-08-07T14:29:00Z,2025-08-07T11:13:00Z,2025-08-07T14:13:00Z,150,A320-200,Mainline,160,143,46
UA,1599,2025-08-08,ORD,DEN,2025-08-08T08:45:00Z,2025-08-08T10:35:00Z,2025-08-08T08:40:00Z,2025-08-08T10:06:00Z,364,B777-2HD,Mainline,754,736,87
OO,5652,2025-08-02,ORD,GEG,2025-08-02T19:38:00Z,2025-08-02T21:59:00Z,2025-08-02T20:52:00Z,2025-08-02T23:04:00Z,76,ERJ-175,Express,53,57,39
UA,2430,2025-08-11,ORD,BNA,2025-08-11T14:10:00Z,2025-08-11T15:55:00Z,2025-08-11T14:15:00Z,2025-08-11T15:58:00Z,166,B737-MAX8,Mainline,76,92,51
UA,600,2025-08-10,ORD,LAS,2025-08-10T14:40:00Z,2025-08-10T16:40:00Z,2025-08-10T14:53:00Z,2025-08-10T16:47:00Z,179,B737-900,Mainline,86,123,56
UA,1044,2025-08-02,ORD,LAX,2025-08-02T09:05:00Z,2025-08-02T11:40:00Z,2025-08-02T10:06:00Z,2025-08-02T12:11:00Z,234,B757-300,Mainline,200,281,72
OO,5446,2025-08-01,ORD,CLE,2025-08-01T15:50:00Z,2025-08-01T18:21:00Z,2025-08-01T15:49:00Z,2025-08-01T18:22:00Z,76,ERJ-175,Express,56,53,34
UA,1842,2025-08-10,ORD,SAN,2025-08-10T20:20:00Z,2025-08-10T22:44:00Z,2025-08-10T21:31:00Z,2025-08-10T23:57:00Z,200,A321-2NX,Mainline,85,79,62
G7,4426,2025-08-11,ORD,BUF,2025-08-11T10:35:00Z,2025-08-11T13:21:00Z,2025-08-11T10:32:00Z,2025-08-11T13:36:00Z,50,CRJ-550,Express,49,61,29
UA,1756,2025-08-14,ORD,YYZ,2025-08-14T21:14:00Z,2025-08-14T23:58:00Z,2025-08-14T22:26:00Z,2025-08-15T00:41:00Z,166,B737-800,Mainline,74,57,65
YX,3498,2025-08-07,ORD,CVG,2025-08-07T07:10:00Z,2025-08-07T09:35:00Z,2025-08-07T07:07:00Z,2025-08-07T09:33:00Z,76,ERJ-175,Express,50,73,34
UA,729,2025-08-15,ORD,DFW,2025-08-15T07:00:00Z,2025-08-15T09:39:00Z,2025-08-15T06:55:00Z,2025-08-15T09:19:00Z,150,A320-200,Mainline,124,60,52
UA,2666,2025-08-03,ORD,DEN,2025-08-03T05:00:00Z,2025-08-03T06:43:00Z,2025-08-03T04:55:00Z,2025-08-03T06:19:00Z,200,A321-2NX,Mainline,525,518,70
UA,2414,2025-08-06,ORD,BNA,2025-08-06T10:43:00Z,2025-08-06T12:28:00Z,2025-08-06T10:39:00Z,2025-08-06T12:14:00Z,166,B737-MAX8,Mainline,295,291,57
UA,2497,2025-08-12,ORD,DTW,2025-08-12T19:35:00Z,2025-08-12T22:05:00Z,2025-08-12T23:53:00Z,2025-08-13T01:55:00Z,126,A319-100,Mainline,79,48,43
YX,3520,2025-08-08,ORD,CVG,2025-08-08T21:10:00Z,2025-08-08T23:40:00Z,2025-08-08T21:16:00Z,2025-08-08T23:35:00Z,76,ERJ-175,Express,45,70,34
UA,2226,2025-08-02,ORD,CLE,2025-08-02T14:27:00Z,2025-08-02T16:54:00Z,2025-08-02T15:07:00Z,2025-08-02T17:16:00Z,179,B737-900,Mainline,-6,52,56
UA,1178,2025-08-07,ORD,ORF,2025-08-07T18:22:00Z,2025-08-07T21:40:00Z,2025-08-07T18:48:00Z,2025-08-07T22:14:00Z,126,A319-100,Mainline,95,127,43
UA,1857,2025-08-05,ORD,MIA,2025-08-05T10:54:00Z,2025-08-05T15:14:00Z,2025-08-05T11:19:00Z,2025-08-05T15:30:00Z,179,B737-900,Mainline,1019,1004,119
OO,5915,2025-08-15,ORD,LNK,2025-08-15T16:50:00Z,2025-08-15T18:45:00Z,2025-08-15T17:16:00Z,2025-08-15T19:13:00Z,50,CRJ-200,Express,45,26,29
OO,5414,2025-08-08,ORD,MEM,2025-08-08T15:35:00Z,2025-08-08T17:34:00Z,2025-08-08T15:56:00Z,2025-08-08T17:37:00Z,50,CRJ-550,Express,40,77,29
UA,1477,2025-08-03,ORD,PHX,2025-08-03T07:30:00Z,2025-08-03T09:20:00Z,2025-08-03T07:24:00Z,2025-08-03T09:08:00Z,179,B737-MAX9,Mainline,785,780,56
G7,4590,2025-08-05,ORD,MDT,2025-08-05T16:45:00Z,2025-08-05T19:52:00Z,2025-08-05T16:38:00Z,2025-08-05T19:20:00Z,50,CRJ-550,Express,50,70,29
UA,310,2025-08-07,ORD,MCI,2025-08-07T15:53:00Z,2025-08-07T17:31:00Z,2025-08-07T15:56:00Z,2025-08-07T17:24:00Z,126,A319-100,Mainline,58,63,43
G7,4574,2025-08-14,ORD,YOW,2025-08-14T10:56:00Z,2025-08-14T14:04:00Z,2025-08-14T10:56:00Z,2025-08-14T14:05:00Z,50,CRJ-550,Express,64,63,37
G7,4389,2025-08-05,ORD,CID,2025-08-05T12:50:00Z,2025-08-05T14:04:00Z,2025-08-05T12:40:00Z,2025-08-05T13:43:00Z,50,CRJ-550,Express,79,62,29
OO,5946,2025-08-06,ORD,RAP,2025-08-06T20:05:00Z,2025-08-06T21:46:00Z,2025-08-06T20:11:00Z,2025-08-06T21:30:00Z,70,ERJ-175,Express,100,113,34
UA,769,2025-08-11,ORD,BCN,2025-08-11T21:35:00Z,2025-08-12T13:15:00Z,2025-08-11T23:01:00Z,2025-08-12T14:26:00Z,243,B787-8,Mainline,455,524,150
OO,5274,2025-08-05,ORD,SBN,2025-08-05T21:30:00Z,2025-08-05T23:30:00Z,2025-08-05T21:25:00Z,2025-08-05T23:25:00Z,50,CRJ-550,Express,174,184,29
G7,4558,2025-08-14,ORD,XNA,2025-08-14T08:42:00Z,2025-08-14T10:43:00Z,2025-08-14T10:03:00Z,2025-08-14T11:40:00Z,50,CRJ-550,Express,58,66,29
OO,4739,2025-08-06,ORD,GRB,2025-08-06T15:35:00Z,2025-08-06T16:48:00Z,2025-08-06T15:30:00Z,2025-08-06T16:53:00Z,50,CRJ-200,Express,65,67,29
OO,5136,2025-08-08,ORD,DEC,2025-08-08T07:45:00Z,2025-08-08T08:48:00Z,2025-08-08T07:35:00Z,2025-08-08T08:31:00Z,50,CRJ-200,Express,52,59,29
OO,5999,2025-08-10,ORD,OKC,2025-08-10T13:20:00Z,2025-08-10T15:49:00Z,2025-08-10T14:44:00Z,2025-08-10T16:42:00Z,76,ERJ-175,Express,79,53,39
YX,3568,2025-08-11,ORD,YYZ,2025-08-11T10:50:00Z,2025-08-11T13:42:00Z,2025-08-11T11:07:00Z,2025-08-11T14:03:00Z,76,ERJ-175,Express,68,93,42
YX,3603,2025-08-04,ORD,CMH,2025-08-04T13:00:00Z,2025-08-04T15:35:00Z,2025-08-04T13:00:00Z,2025-08-04T15:19:00Z,76,ERJ-175,Express,55,75,34
